"Notes"	"Year"	"Year Code"	"State"	"State Code"	"County"	"County Code"	"2013 Urbanization"	"2013 Urbanization Code"	"Race"	"Race Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error	Age Adjusted Rate	Age Adjusted Rate Lower 95% Confidence Interval	Age Adjusted Rate Upper 95% Confidence Interval	Age Adjusted Rate Standard Error	% of Total Deaths
	"2004"	"2004"	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"Large Central Metro"	"1"	"White"	"2106-3"	199	3059202	6.5	5.6	7.4	0.5	6.4	5.5	7.2	0.5	0.2%
	"2004"	"2004"	"Arizona"	"04"	"Pima County, AZ"	"04019"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	10	35319	Unreliable	13.6	52.1	9.0	Unreliable	13.2	50.8	8.9	0.0%
	"2004"	"2004"	"Arizona"	"04"	"Pima County, AZ"	"04019"	"Medium Metro"	"3"	"White"	"2106-3"	44	804488	5.5	4.0	7.3	0.8	5.6	4.1	7.5	0.9	0.0%
	"2004"	"2004"	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"Large Fringe Metro"	"2"	"White"	"2106-3"	11	188300	Unreliable	2.9	10.5	1.8	Unreliable	3.2	11.4	1.9	0.0%
	"2004"	"2004"	"Arkansas"	"05"	"Pulaski County, AR"	"05119"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	33	124749	26.5	18.2	37.1	4.6	25.0	17.1	35.3	4.4	0.0%
	"2004"	"2004"	"Arkansas"	"05"	"Pulaski County, AR"	"05119"	"Medium Metro"	"3"	"White"	"2106-3"	11	233383	Unreliable	2.4	8.4	1.4	Unreliable	2.1	7.6	1.3	0.0%
	"2004"	"2004"	"California"	"06"	"Alameda County, CA"	"06001"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	62	216720	28.6	21.9	36.7	3.6	27.5	21.1	35.3	3.5	0.1%
	"2004"	"2004"	"California"	"06"	"Alameda County, CA"	"06001"	"Large Central Metro"	"1"	"White"	"2106-3"	22	835608	2.6	1.6	4.0	0.6	2.6	1.6	3.9	0.6	0.0%
	"2004"	"2004"	"California"	"06"	"Contra Costa County, CA"	"06013"	"Large Fringe Metro"	"2"	"Black or African American"	"2054-5"	38	102038	37.2	26.4	51.1	6.0	37.1	26.1	51.1	6.1	0.0%
	"2004"	"2004"	"California"	"06"	"Contra Costa County, CA"	"06013"	"Large Fringe Metro"	"2"	"White"	"2106-3"	27	737657	3.7	2.4	5.3	0.7	4.0	2.6	5.8	0.8	0.0%
	"2004"	"2004"	"California"	"06"	"Fresno County, CA"	"06019"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	19	53527	Unreliable	21.4	55.4	8.1	Unreliable	18.5	49.2	7.3	0.0%
	"2004"	"2004"	"California"	"06"	"Fresno County, CA"	"06019"	"Medium Metro"	"3"	"White"	"2106-3"	31	700797	4.4	3.0	6.3	0.8	4.2	2.9	6.0	0.8	0.0%
	"2004"	"2004"	"California"	"06"	"Kern County, CA"	"06029"	"Medium Metro"	"3"	"White"	"2106-3"	25	635571	3.9	2.5	5.8	0.8	3.9	2.5	5.8	0.8	0.0%
	"2004"	"2004"	"California"	"06"	"Los Angeles County, CA"	"06037"	"Large Central Metro"	"1"	"Asian or Pacific Islander"	"A-PI"	31	1372389	2.3	1.5	3.2	0.4	2.1	1.4	3.0	0.4	0.0%
	"2004"	"2004"	"California"	"06"	"Los Angeles County, CA"	"06037"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	321	1006952	31.9	28.4	35.4	1.8	30.8	27.4	34.2	1.7	0.3%
	"2004"	"2004"	"California"	"06"	"Los Angeles County, CA"	"06037"	"Large Central Metro"	"1"	"White"	"2106-3"	484	7281984	6.6	6.1	7.2	0.3	6.2	5.7	6.8	0.3	0.4%
	"2004"	"2004"	"California"	"06"	"Merced County, CA"	"06047"	"Medium Metro"	"3"	"White"	"2106-3"	12	202656	Unreliable	3.1	10.3	1.7	Unreliable	2.9	9.7	1.6	0.0%
	"2004"	"2004"	"California"	"06"	"Monterey County, CA"	"06053"	"Medium Metro"	"3"	"White"	"2106-3"	25	350176	7.1	4.6	10.5	1.4	6.5	4.2	9.6	1.3	0.0%
	"2004"	"2004"	"California"	"06"	"Orange County, CA"	"06059"	"Large Central Metro"	"1"	"Asian or Pacific Islander"	"A-PI"	10	493958	Unreliable	1.0	3.7	0.6	Unreliable	0.9	3.4	0.6	0.0%
	"2004"	"2004"	"California"	"06"	"Orange County, CA"	"06059"	"Large Central Metro"	"1"	"White"	"2106-3"	42	2353315	1.8	1.3	2.4	0.3	1.8	1.3	2.4	0.3	0.0%
	"2004"	"2004"	"California"	"06"	"Riverside County, CA"	"06065"	"Large Central Metro"	"1"	"White"	"2106-3"	47	1586801	3.0	2.2	3.9	0.4	3.0	2.2	4.0	0.4	0.0%
	"2004"	"2004"	"California"	"06"	"Sacramento County, CA"	"06067"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	19	157147	Unreliable	7.3	18.9	2.8	Unreliable	6.9	17.9	2.7	0.0%
	"2004"	"2004"	"California"	"06"	"Sacramento County, CA"	"06067"	"Large Central Metro"	"1"	"White"	"2106-3"	30	967153	3.1	2.1	4.4	0.6	3.1	2.1	4.4	0.6	0.0%
	"2004"	"2004"	"California"	"06"	"San Bernardino County, CA"	"06071"	"Large Fringe Metro"	"2"	"Black or African American"	"2054-5"	50	195532	25.6	19.0	33.7	3.6	24.1	17.9	31.9	3.4	0.0%
	"2004"	"2004"	"California"	"06"	"San Bernardino County, CA"	"06071"	"Large Fringe Metro"	"2"	"White"	"2106-3"	83	1544496	5.4	4.3	6.7	0.6	5.3	4.2	6.6	0.6	0.1%
	"2004"	"2004"	"California"	"06"	"San Diego County, CA"	"06073"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	28	184402	15.2	10.1	21.9	2.9	12.8	8.4	18.6	2.4	0.0%
	"2004"	"2004"	"California"	"06"	"San Diego County, CA"	"06073"	"Large Central Metro"	"1"	"White"	"2106-3"	55	2371100	2.3	1.7	3.0	0.3	2.2	1.6	2.8	0.3	0.0%
	"2004"	"2004"	"California"	"06"	"San Francisco County, CA"	"06075"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	37	59947	61.7	43.5	85.1	10.1	61.3	43.2	84.5	10.1	0.0%
	"2004"	"2004"	"California"	"06"	"San Joaquin County, CA"	"06077"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	15	53771	Unreliable	15.6	46.0	7.2	Unreliable	14.3	42.0	6.6	0.0%
	"2004"	"2004"	"California"	"06"	"San Joaquin County, CA"	"06077"	"Medium Metro"	"3"	"White"	"2106-3"	17	478303	Unreliable	2.1	5.7	0.9	Unreliable	2.1	5.8	0.9	0.0%
	"2004"	"2004"	"California"	"06"	"San Mateo County, CA"	"06081"	"Large Fringe Metro"	"2"	"White"	"2106-3"	10	479871	Unreliable	1.0	3.8	0.7	Unreliable	1.1	4.2	0.7	0.0%
	"2004"	"2004"	"California"	"06"	"Santa Clara County, CA"	"06085"	"Large Central Metro"	"1"	"White"	"2106-3"	20	1071972	1.9	1.1	2.9	0.4	1.8	1.1	2.8	0.4	0.0%
	"2004"	"2004"	"California"	"06"	"Solano County, CA"	"06095"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	10	68485	Unreliable	7.0	26.9	4.6	Unreliable	7.0	26.8	4.6	0.0%
	"2004"	"2004"	"California"	"06"	"Stanislaus County, CA"	"06099"	"Medium Metro"	"3"	"White"	"2106-3"	19	435909	Unreliable	2.6	6.8	1.0	Unreliable	2.6	6.6	1.0	0.0%
	"2004"	"2004"	"California"	"06"	"Tulare County, CA"	"06107"	"Medium Metro"	"3"	"White"	"2106-3"	16	363164	Unreliable	2.5	7.2	1.1	Unreliable	2.5	7.1	1.1	0.0%
	"2004"	"2004"	"California"	"06"	"Ventura County, CA"	"06111"	"Medium Metro"	"3"	"White"	"2106-3"	24	706079	3.4	2.2	5.1	0.7	3.5	2.2	5.2	0.7	0.0%
	"2004"	"2004"	"Colorado"	"08"	"Adams County, CO"	"08001"	"Large Fringe Metro"	"2"	"White"	"2106-3"	12	347442	Unreliable	1.8	6.0	1.0	Unreliable	1.7	5.6	0.9	0.0%
	"2004"	"2004"	"Colorado"	"08"	"Denver County, CO"	"08031"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	14	65141	Unreliable	11.7	36.1	5.7	Unreliable	11.7	35.8	5.7	0.0%
	"2004"	"2004"	"Colorado"	"08"	"Denver County, CO"	"08031"	"Large Central Metro"	"1"	"White"	"2106-3"	30	454211	6.6	4.5	9.4	1.2	6.4	4.3	9.2	1.2	0.0%
	"2004"	"2004"	"Colorado"	"08"	"El Paso County, CO"	"08041"	"Medium Metro"	"3"	"White"	"2106-3"	11	486595	Unreliable	1.1	4.0	0.7	Unreliable	1.1	3.9	0.7	0.0%
	"2004"	"2004"	"Connecticut"	"09"	"Fairfield County, CT"	"09001"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	14	103248	Unreliable	7.4	22.8	3.6	Unreliable	7.2	22.0	3.5	0.0%
	"2004"	"2004"	"Connecticut"	"09"	"New Haven County, CT"	"09009"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	12	111769	Unreliable	5.5	18.8	3.1	Unreliable	5.2	17.4	2.9	0.0%
	"2004"	"2004"	"Delaware"	"10"	"New Castle County, DE"	"10003"	"Large Fringe Metro"	"2"	"Black or African American"	"2054-5"	17	118230	Unreliable	8.4	23.0	3.5	Unreliable	7.6	20.9	3.2	0.0%
	"2004"	"2004"	"District of Columbia"	"11"	"District of Columbia, DC"	"11001"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	135	335297	40.3	33.5	47.1	3.5	40.8	33.9	47.7	3.5	0.1%
	"2004"	"2004"	"Florida"	"12"	"Broward County, FL"	"12011"	"Large Fringe Metro"	"2"	"Black or African American"	"2054-5"	29	431578	6.7	4.5	9.7	1.2	6.6	4.4	9.5	1.2	0.0%
	"2004"	"2004"	"Florida"	"12"	"Broward County, FL"	"12011"	"Large Fringe Metro"	"2"	"White"	"2106-3"	16	1230611	Unreliable	0.7	2.1	0.3	Unreliable	0.7	2.1	0.3	0.0%
	"2004"	"2004"	"Florida"	"12"	"Duval County, FL"	"12031"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	58	242906	23.9	18.1	30.9	3.1	22.1	16.7	28.6	2.9	0.0%
	"2004"	"2004"	"Florida"	"12"	"Duval County, FL"	"12031"	"Large Central Metro"	"1"	"White"	"2106-3"	20	542910	3.7	2.3	5.7	0.8	3.3	1.9	5.2	0.8	0.0%
	"2004"	"2004"	"Florida"	"12"	"Hillsborough County, FL"	"12057"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	14	182872	Unreliable	4.2	12.8	2.0	Unreliable	3.9	11.8	1.9	0.0%
	"2004"	"2004"	"Florida"	"12"	"Hillsborough County, FL"	"12057"	"Large Central Metro"	"1"	"White"	"2106-3"	18	883887	Unreliable	1.2	3.2	0.5	Unreliable	1.2	3.2	0.5	0.0%
	"2004"	"2004"	"Florida"	"12"	"Lee County, FL"	"12071"	"Medium Metro"	"3"	"White"	"2106-3"	12	472771	Unreliable	1.3	4.4	0.7	Unreliable	1.5	5.4	0.9	0.0%
	"2004"	"2004"	"Florida"	"12"	"Miami-Dade County, FL"	"12086"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	104	493415	21.1	17.0	25.1	2.1	19.4	15.6	23.2	1.9	0.1%
	"2004"	"2004"	"Florida"	"12"	"Miami-Dade County, FL"	"12086"	"Large Central Metro"	"1"	"White"	"2106-3"	47	1814697	2.6	1.9	3.4	0.4	2.5	1.8	3.3	0.4	0.0%
	"2004"	"2004"	"Florida"	"12"	"Orange County, FL"	"12095"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	23	212834	10.8	6.9	16.2	2.3	9.4	5.9	14.3	2.0	0.0%
	"2004"	"2004"	"Florida"	"12"	"Orange County, FL"	"12095"	"Large Central Metro"	"1"	"White"	"2106-3"	14	745108	Unreliable	1.0	3.2	0.5	Unreliable	0.9	2.9	0.5	0.0%
	"2004"	"2004"	"Florida"	"12"	"Palm Beach County, FL"	"12099"	"Large Fringe Metro"	"2"	"Black or African American"	"2054-5"	41	203793	20.1	14.4	27.3	3.1	19.0	13.6	25.9	3.0	0.0%
	"2004"	"2004"	"Florida"	"12"	"Palm Beach County, FL"	"12099"	"Large Fringe Metro"	"2"	"White"	"2106-3"	16	1014799	Unreliable	0.9	2.6	0.4	Unreliable	1.0	2.9	0.5	0.0%
	"2004"	"2004"	"Florida"	"12"	"Pasco County, FL"	"12101"	"Large Fringe Metro"	"2"	"White"	"2106-3"	12	379570	Unreliable	1.6	5.5	0.9	Unreliable	2.0	6.8	1.1	0.0%
	"2004"	"2004"	"Florida"	"12"	"Pinellas County, FL"	"12103"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	17	93339	Unreliable	10.6	29.2	4.4	Unreliable	10.6	30.2	4.6	0.0%
	"2004"	"2004"	"Florida"	"12"	"Pinellas County, FL"	"12103"	"Large Central Metro"	"1"	"White"	"2106-3"	14	804994	Unreliable	1.0	2.9	0.5	Unreliable	1.0	3.3	0.5	0.0%
	"2004"	"2004"	"Florida"	"12"	"Polk County, FL"	"12105"	"Medium Metro"	"3"	"White"	"2106-3"	13	440062	Unreliable	1.6	5.1	0.8	Unreliable	1.8	5.7	0.9	0.0%
	"2004"	"2004"	"Georgia"	"13"	"Bibb County, GA"	"13021"	"Small Metro"	"4"	"Black or African American"	"2054-5"	11	76922	Unreliable	7.1	25.6	4.3	Unreliable	6.8	24.4	4.1	0.0%
	"2004"	"2004"	"Georgia"	"13"	"Chatham County, GA"	"13051"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	19	99578	Unreliable	11.5	29.8	4.4	Unreliable	10.7	28.6	4.2	0.0%
	"2004"	"2004"	"Georgia"	"13"	"Clayton County, GA"	"13063"	"Large Fringe Metro"	"2"	"Black or African American"	"2054-5"	16	160372	Unreliable	5.7	16.2	2.5	Unreliable	4.9	14.0	2.2	0.0%
	"2004"	"2004"	"Georgia"	"13"	"Cobb County, GA"	"13067"	"Large Fringe Metro"	"2"	"White"	"2106-3"	10	465984	Unreliable	1.0	3.9	0.7	Unreliable	1.0	3.7	0.6	0.0%
	"2004"	"2004"	"Georgia"	"13"	"DeKalb County, GA"	"13089"	"Large Fringe Metro"	"2"	"Black or African American"	"2054-5"	49	375282	13.1	9.7	17.3	1.9	11.4	8.4	15.0	1.6	0.0%
	"2004"	"2004"	"Georgia"	"13"	"Fulton County, GA"	"13121"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	78	358698	21.7	17.2	27.1	2.5	19.4	15.3	24.3	2.2	0.1%
	"2004"	"2004"	"Georgia"	"13"	"Fulton County, GA"	"13121"	"Large Central Metro"	"1"	"White"	"2106-3"	16	411809	Unreliable	2.2	6.3	1.0	Unreliable	2.0	5.6	0.9	0.0%
	"2004"	"2004"	"Georgia"	"13"	"Gwinnett County, GA"	"13135"	"Large Fringe Metro"	"2"	"White"	"2106-3"	15	488364	Unreliable	1.7	5.1	0.8	Unreliable	1.6	5.0	0.8	0.0%
	"2004"	"2004"	"Illinois"	"17"	"Cook County, IL"	"17031"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	316	1395625	22.6	20.1	25.1	1.3	22.2	19.7	24.6	1.3	0.3%
	"2004"	"2004"	"Illinois"	"17"	"Cook County, IL"	"17031"	"Large Central Metro"	"1"	"White"	"2106-3"	124	3515785	3.5	2.9	4.1	0.3	3.5	2.9	4.1	0.3	0.1%
	"2004"	"2004"	"Illinois"	"17"	"St. Clair County, IL"	"17163"	"Large Fringe Metro"	"2"	"Black or African American"	"2054-5"	15	78869	Unreliable	10.6	31.4	4.9	Unreliable	11.2	33.0	5.2	0.0%
	"2004"	"2004"	"Indiana"	"18"	"Allen County, IN"	"18003"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	11	42223	Unreliable	13.0	46.6	7.9	Unreliable	13.8	49.6	8.5	0.0%
	"2004"	"2004"	"Indiana"	"18"	"Lake County, IN"	"18089"	"Large Fringe Metro"	"2"	"Black or African American"	"2054-5"	54	128162	42.1	31.7	55.0	5.7	42.2	31.6	55.2	5.8	0.0%
	"2004"	"2004"	"Indiana"	"18"	"Lake County, IN"	"18089"	"Large Fringe Metro"	"2"	"White"	"2106-3"	17	350816	Unreliable	2.8	7.8	1.2	Unreliable	3.0	8.1	1.2	0.0%
	"2004"	"2004"	"Indiana"	"18"	"Marion County, IN"	"18097"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	54	230377	23.4	17.6	30.6	3.2	22.4	16.8	29.3	3.1	0.0%
	"2004"	"2004"	"Indiana"	"18"	"Marion County, IN"	"18097"	"Large Central Metro"	"1"	"White"	"2106-3"	23	619082	3.7	2.4	5.6	0.8	3.5	2.2	5.3	0.7	0.0%
	"2004"	"2004"	"Kansas"	"20"	"Sedgwick County, KS"	"20173"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	15	47006	Unreliable	17.9	52.6	8.2	Unreliable	19.7	60.5	9.6	0.0%
	"2004"	"2004"	"Kansas"	"20"	"Wyandotte County, KS"	"20209"	"Large Fringe Metro"	"2"	"Black or African American"	"2054-5"	19	44513	Unreliable	25.7	66.7	9.8	Unreliable	26.2	68.1	10.1	0.0%
	"2004"	"2004"	"Kentucky"	"21"	"Fayette County, KY"	"21067"	"Medium Metro"	"3"	"White"	"2106-3"	10	223394	Unreliable	2.1	8.2	1.4	Unreliable	1.9	7.4	1.3	0.0%
	"2004"	"2004"	"Kentucky"	"21"	"Jefferson County, KY"	"21111"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	36	144901	24.8	17.4	34.4	4.1	23.9	16.7	33.0	4.0	0.0%
	"2004"	"2004"	"Kentucky"	"21"	"Jefferson County, KY"	"21111"	"Large Central Metro"	"1"	"White"	"2106-3"	11	545919	Unreliable	1.0	3.6	0.6	Unreliable	1.1	3.8	0.6	0.0%
	"2004"	"2004"	"Louisiana"	"22"	"Caddo Parish, LA"	"22017"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	31	114529	27.1	18.4	38.4	4.9	26.4	17.8	37.7	4.8	0.0%
	"2004"	"2004"	"Louisiana"	"22"	"East Baton Rouge Parish, LA"	"22033"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	35	175032	20.0	13.9	27.8	3.4	17.3	11.9	24.3	3.0	0.0%
	"2004"	"2004"	"Louisiana"	"22"	"Jefferson Parish, LA"	"22051"	"Large Fringe Metro"	"2"	"Black or African American"	"2054-5"	38	116567	32.6	23.1	44.7	5.3	30.8	21.3	43.0	5.3	0.0%
	"2004"	"2004"	"Louisiana"	"22"	"Orleans Parish, LA"	"22071"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	217	335212	64.7	56.1	73.3	4.4	61.4	53.1	69.6	4.2	0.2%
	"2004"	"2004"	"Maryland"	"24"	"Baltimore County, MD"	"24005"	"Large Fringe Metro"	"2"	"Black or African American"	"2054-5"	20	187269	10.7	6.5	16.5	2.4	10.0	6.0	15.7	2.3	0.0%
	"2004"	"2004"	"Maryland"	"24"	"Prince George's County, MD"	"24033"	"Large Fringe Metro"	"2"	"Black or African American"	"2054-5"	93	568940	16.3	13.2	20.0	1.7	16.0	12.8	19.8	1.7	0.1%
	"2004"	"2004"	"Maryland"	"24"	"Prince George's County, MD"	"24033"	"Large Fringe Metro"	"2"	"White"	"2106-3"	13	232750	Unreliable	3.0	9.6	1.5	Unreliable	2.9	9.2	1.5	0.0%
	"2004"	"2004"	"Maryland"	"24"	"Baltimore city, MD"	"24510"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	199	413466	48.1	41.4	54.8	3.4	46.4	39.9	52.9	3.3	0.2%
	"2004"	"2004"	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	38	182974	20.8	14.7	28.5	3.4	17.7	12.6	24.4	2.9	0.0%
	"2004"	"2004"	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"Large Central Metro"	"1"	"White"	"2106-3"	12	446419	Unreliable	1.4	4.7	0.8	Unreliable	1.1	3.9	0.7	0.0%
	"2004"	"2004"	"Michigan"	"26"	"Genesee County, MI"	"26049"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	28	94037	29.8	19.8	43.0	5.6	29.3	19.5	42.4	5.6	0.0%
	"2004"	"2004"	"Michigan"	"26"	"Macomb County, MI"	"26099"	"Large Fringe Metro"	"2"	"White"	"2106-3"	11	753159	Unreliable	0.7	2.6	0.4	Unreliable	0.8	2.7	0.5	0.0%
	"2004"	"2004"	"Michigan"	"26"	"Oakland County, MI"	"26125"	"Large Fringe Metro"	"2"	"Black or African American"	"2054-5"	13	143598	Unreliable	4.8	15.5	2.5	Unreliable	4.7	15.0	2.4	0.0%
	"2004"	"2004"	"Michigan"	"26"	"Saginaw County, MI"	"26145"	"Small Metro"	"4"	"Black or African American"	"2054-5"	15	41775	Unreliable	20.1	59.2	9.3	Unreliable	20.9	61.6	9.7	0.0%
	"2004"	"2004"	"Michigan"	"26"	"Wayne County, MI"	"26163"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	291	851394	34.2	30.3	38.1	2.0	34.6	30.6	38.6	2.0	0.2%
	"2004"	"2004"	"Michigan"	"26"	"Wayne County, MI"	"26163"	"Large Central Metro"	"1"	"White"	"2106-3"	40	1072607	3.7	2.7	5.1	0.6	3.8	2.7	5.1	0.6	0.0%
	"2004"	"2004"	"Minnesota"	"27"	"Hennepin County, MN"	"27053"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	31	127813	24.3	16.5	34.4	4.4	19.4	13.2	27.5	3.5	0.0%
	"2004"	"2004"	"Minnesota"	"27"	"Hennepin County, MN"	"27053"	"Large Central Metro"	"1"	"White"	"2106-3"	13	911178	Unreliable	0.8	2.4	0.4	Unreliable	0.7	2.3	0.4	0.0%
	"2004"	"2004"	"Mississippi"	"28"	"Coahoma County, MS"	"28027"	"Micropolitan (Nonmetro)"	"5"	"Black or African American"	"2054-5"	11	20791	Unreliable	26.4	94.7	16.0	Unreliable	28.9	103.7	17.9	0.0%
	"2004"	"2004"	"Mississippi"	"28"	"Hinds County, MS"	"28049"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	38	161032	23.6	16.7	32.4	3.8	22.5	15.9	31.0	3.7	0.0%
	"2004"	"2004"	"Missouri"	"29"	"Jackson County, MO"	"29095"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	49	162434	30.2	22.3	39.9	4.3	29.4	21.7	39.0	4.2	0.0%
	"2004"	"2004"	"Missouri"	"29"	"Jackson County, MO"	"29095"	"Large Central Metro"	"1"	"White"	"2106-3"	10	478581	Unreliable	1.0	3.8	0.7	Unreliable	1.0	3.8	0.7	0.0%
	"2004"	"2004"	"Missouri"	"29"	"St. Louis County, MO"	"29189"	"Large Fringe Metro"	"2"	"Black or African American"	"2054-5"	42	217457	19.3	13.9	26.1	3.0	18.2	13.1	24.7	2.8	0.0%
	"2004"	"2004"	"Missouri"	"29"	"St. Louis city, MO"	"29510"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	66	173021	38.1	29.5	48.5	4.7	38.2	29.5	48.7	4.7	0.1%
	"2004"	"2004"	"Nevada"	"32"	"Clark County, NV"	"32003"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	34	178493	19.0	13.2	26.6	3.3	18.4	12.8	25.8	3.2	0.0%
	"2004"	"2004"	"Nevada"	"32"	"Clark County, NV"	"32003"	"Large Central Metro"	"1"	"White"	"2106-3"	71	1327932	5.3	4.2	6.7	0.6	5.1	4.0	6.5	0.6	0.1%
	"2004"	"2004"	"New Jersey"	"34"	"Camden County, NJ"	"34007"	"Large Fringe Metro"	"2"	"Black or African American"	"2054-5"	30	104686	28.7	19.3	40.9	5.2	26.8	18.1	38.2	4.9	0.0%
	"2004"	"2004"	"New Jersey"	"34"	"Camden County, NJ"	"34007"	"Large Fringe Metro"	"2"	"White"	"2106-3"	11	379160	Unreliable	1.4	5.2	0.9	Unreliable	1.5	5.5	0.9	0.0%
	"2004"	"2004"	"New Jersey"	"34"	"Essex County, NJ"	"34013"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	94	347391	27.1	21.9	33.1	2.8	25.2	20.3	30.8	2.6	0.1%
	"2004"	"2004"	"New Jersey"	"34"	"Essex County, NJ"	"34013"	"Large Central Metro"	"1"	"White"	"2106-3"	14	403424	Unreliable	1.9	5.8	0.9	Unreliable	1.9	6.0	1.0	0.0%
	"2004"	"2004"	"New Jersey"	"34"	"Mercer County, NJ"	"34021"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	12	76676	Unreliable	8.1	27.3	4.5	Unreliable	7.8	26.4	4.4	0.0%
	"2004"	"2004"	"New Jersey"	"34"	"Union County, NJ"	"34039"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	12	120968	Unreliable	5.1	17.3	2.9	Unreliable	5.0	17.0	2.8	0.0%
	"2004"	"2004"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Medium Metro"	"3"	"White"	"2106-3"	14	531699	Unreliable	1.4	4.4	0.7	Unreliable	1.4	4.2	0.7	0.0%
	"2004"	"2004"	"New York"	"36"	"Bronx County, NY"	"36005"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	55	609155	9.0	6.8	11.8	1.2	8.5	6.4	11.0	1.1	0.0%
	"2004"	"2004"	"New York"	"36"	"Bronx County, NY"	"36005"	"Large Central Metro"	"1"	"White"	"2106-3"	35	662510	5.3	3.7	7.3	0.9	5.1	3.6	7.1	0.9	0.0%
	"2004"	"2004"	"New York"	"36"	"Erie County, NY"	"36029"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	31	130063	23.8	16.2	33.8	4.3	22.3	15.1	31.9	4.0	0.0%
	"2004"	"2004"	"New York"	"36"	"Kings County, NY"	"36047"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	113	963914	11.7	9.6	13.9	1.1	11.0	8.9	13.0	1.0	0.1%
	"2004"	"2004"	"New York"	"36"	"Kings County, NY"	"36047"	"Large Central Metro"	"1"	"White"	"2106-3"	38	1240532	3.1	2.2	4.2	0.5	3.1	2.2	4.3	0.5	0.0%
	"2004"	"2004"	"New York"	"36"	"Monroe County, NY"	"36055"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	15	115074	Unreliable	7.3	21.5	3.4	Unreliable	7.3	21.6	3.4	0.0%
	"2004"	"2004"	"New York"	"36"	"Monroe County, NY"	"36055"	"Large Central Metro"	"1"	"White"	"2106-3"	14	600501	Unreliable	1.3	3.9	0.6	Unreliable	1.3	3.9	0.6	0.0%
	"2004"	"2004"	"New York"	"36"	"New York County, NY"	"36061"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	21	327604	6.4	4.0	9.8	1.4	6.4	3.9	9.7	1.4	0.0%
	"2004"	"2004"	"New York"	"36"	"New York County, NY"	"36061"	"Large Central Metro"	"1"	"White"	"2106-3"	13	1053671	Unreliable	0.7	2.1	0.3	Unreliable	0.5	1.8	0.3	0.0%
	"2004"	"2004"	"New York"	"36"	"Queens County, NY"	"36081"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	39	488826	8.0	5.7	10.9	1.3	7.6	5.4	10.4	1.2	0.0%
	"2004"	"2004"	"New York"	"36"	"Queens County, NY"	"36081"	"Large Central Metro"	"1"	"White"	"2106-3"	25	1198742	2.1	1.3	3.1	0.4	2.1	1.4	3.1	0.4	0.0%
