"Notes"	"Year"	"Year Code"	"State"	"State Code"	"County"	"County Code"	"2013 Urbanization"	"2013 Urbanization Code"	"Race"	"Race Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error	Age Adjusted Rate	Age Adjusted Rate Lower 95% Confidence Interval	Age Adjusted Rate Upper 95% Confidence Interval	Age Adjusted Rate Standard Error	% of Total Deaths
	"2015"	"2015"	"North Carolina"	"37"	"Robeson County, NC"	"37155"	"Micropolitan (Nonmetro)"	"5"	"Black or African American"	"2054-5"	12	33676	Unreliable	18.4	62.2	10.3	Unreliable	18.2	65.2	10.8	0.0%
	"2015"	"2015"	"North Carolina"	"37"	"Wake County, NC"	"37183"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	13	226221	Unreliable	3.1	9.8	1.6	Unreliable	2.8	9.1	1.5	0.0%
	"2015"	"2015"	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	107	392279	27.3	22.1	32.4	2.6	27.7	22.3	33.0	2.7	0.1%
	"2015"	"2015"	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"Large Central Metro"	"1"	"White"	"2106-3"	11	816815	Unreliable	0.7	2.4	0.4	Unreliable	0.7	2.5	0.4	0.0%
	"2015"	"2015"	"Ohio"	"39"	"Franklin County, OH"	"39049"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	69	297259	23.2	18.1	29.4	2.8	22.5	17.4	28.6	2.7	0.1%
	"2015"	"2015"	"Ohio"	"39"	"Franklin County, OH"	"39049"	"Large Central Metro"	"1"	"White"	"2106-3"	27	884299	3.1	2.0	4.4	0.6	2.9	1.9	4.2	0.6	0.0%
	"2015"	"2015"	"Ohio"	"39"	"Hamilton County, OH"	"39061"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	53	219670	24.1	18.1	31.6	3.3	24.1	17.9	31.7	3.4	0.0%
	"2015"	"2015"	"Ohio"	"39"	"Lucas County, OH"	"39095"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	11	92066	Unreliable	6.0	21.4	3.6	Unreliable	5.4	19.5	3.3	0.0%
	"2015"	"2015"	"Ohio"	"39"	"Mahoning County, OH"	"39099"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	13	39028	Unreliable	17.7	57.0	9.2	Unreliable	17.8	57.3	9.5	0.0%
	"2015"	"2015"	"Ohio"	"39"	"Montgomery County, OH"	"39113"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	30	118535	25.3	17.1	36.1	4.6	26.8	17.9	38.5	5.0	0.0%
	"2015"	"2015"	"Ohio"	"39"	"Stark County, OH"	"39151"	"Medium Metro"	"3"	"White"	"2106-3"	10	336033	Unreliable	1.4	5.5	0.9	Unreliable	1.7	6.5	1.1	0.0%
	"2015"	"2015"	"Ohio"	"39"	"Summit County, OH"	"39153"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	18	85958	Unreliable	12.4	33.1	4.9	Unreliable	13.0	34.7	5.2	0.0%
	"2015"	"2015"	"Oklahoma"	"40"	"Oklahoma County, OK"	"40109"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	34	134541	25.3	17.5	35.3	4.3	24.4	16.8	34.2	4.2	0.0%
	"2015"	"2015"	"Oklahoma"	"40"	"Oklahoma County, OK"	"40109"	"Large Central Metro"	"1"	"White"	"2106-3"	27	573584	4.7	3.1	6.8	0.9	4.9	3.2	7.2	1.0	0.0%
	"2015"	"2015"	"Oklahoma"	"40"	"Tulsa County, OK"	"40143"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	26	77727	33.5	21.9	49.0	6.6	34.9	22.6	51.6	7.0	0.0%
	"2015"	"2015"	"Oklahoma"	"40"	"Tulsa County, OK"	"40143"	"Medium Metro"	"3"	"White"	"2106-3"	18	489989	Unreliable	2.2	5.8	0.9	Unreliable	2.3	6.1	0.9	0.0%
	"2015"	"2015"	"Oregon"	"41"	"Douglas County, OR"	"41019"	"Micropolitan (Nonmetro)"	"5"	"White"	"2106-3"	13	102383	Unreliable	6.8	21.7	3.5	Unreliable	8.3	28.2	4.6	0.0%
	"2015"	"2015"	"Oregon"	"41"	"Lane County, OR"	"41039"	"Medium Metro"	"3"	"White"	"2106-3"	14	335466	Unreliable	2.3	7.0	1.1	Unreliable	2.2	7.0	1.1	0.0%
	"2015"	"2015"	"Oregon"	"41"	"Multnomah County, OR"	"41051"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	12	53923	Unreliable	11.5	38.9	6.4	Unreliable	11.1	37.6	6.3	0.0%
	"2015"	"2015"	"Oregon"	"41"	"Multnomah County, OR"	"41051"	"Large Central Metro"	"1"	"White"	"2106-3"	11	651668	Unreliable	0.8	3.0	0.5	Unreliable	0.8	3.0	0.5	0.0%
	"2015"	"2015"	"Pennsylvania"	"42"	"Allegheny County, PA"	"42003"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	82	174170	47.1	37.4	58.4	5.2	45.2	35.7	56.4	5.1	0.1%
	"2015"	"2015"	"Pennsylvania"	"42"	"Allegheny County, PA"	"42003"	"Large Central Metro"	"1"	"White"	"2106-3"	13	1006581	Unreliable	0.7	2.2	0.4	Unreliable	0.6	2.1	0.4	0.0%
	"2015"	"2015"	"Pennsylvania"	"42"	"Dauphin County, PA"	"42043"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	13	55394	Unreliable	12.5	40.1	6.5	Unreliable	12.6	42.5	6.9	0.0%
	"2015"	"2015"	"Pennsylvania"	"42"	"Delaware County, PA"	"42045"	"Large Fringe Metro"	"2"	"Black or African American"	"2054-5"	24	125146	19.2	12.3	28.5	3.9	16.2	10.3	24.3	3.4	0.0%
	"2015"	"2015"	"Pennsylvania"	"42"	"Philadelphia County, PA"	"42101"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	193	710292	27.2	23.3	31.0	2.0	26.8	23.0	30.7	2.0	0.1%
	"2015"	"2015"	"Pennsylvania"	"42"	"Philadelphia County, PA"	"42101"	"Large Central Metro"	"1"	"White"	"2106-3"	43	718724	6.0	4.3	8.1	0.9	6.3	4.5	8.5	1.0	0.0%
	"2015"	"2015"	"South Carolina"	"45"	"Anderson County, SC"	"45007"	"Medium Metro"	"3"	"White"	"2106-3"	12	158626	Unreliable	3.9	13.2	2.2	Unreliable	3.7	13.3	2.2	0.0%
	"2015"	"2015"	"South Carolina"	"45"	"Beaufort County, SC"	"45013"	"Small Metro"	"4"	"Black or African American"	"2054-5"	15	35408	Unreliable	23.7	69.9	10.9	Unreliable	23.6	72.4	11.4	0.0%
	"2015"	"2015"	"South Carolina"	"45"	"Charleston County, SC"	"45019"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	43	111624	38.5	27.9	51.9	5.9	38.1	27.3	51.7	6.0	0.0%
	"2015"	"2015"	"South Carolina"	"45"	"Greenville County, SC"	"45045"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	15	94105	Unreliable	8.9	26.3	4.1	Unreliable	8.6	25.4	4.0	0.0%
	"2015"	"2015"	"South Carolina"	"45"	"Greenville County, SC"	"45045"	"Medium Metro"	"3"	"White"	"2106-3"	10	382785	Unreliable	1.3	4.8	0.8	Unreliable	1.2	4.6	0.8	0.0%
	"2015"	"2015"	"South Carolina"	"45"	"Horry County, SC"	"45051"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	15	44108	Unreliable	19.0	56.1	8.8	Unreliable	18.2	53.5	8.5	0.0%
	"2015"	"2015"	"South Carolina"	"45"	"Lexington County, SC"	"45063"	"Medium Metro"	"3"	"White"	"2106-3"	14	229588	Unreliable	3.3	10.2	1.6	Unreliable	3.4	11.0	1.7	0.0%
	"2015"	"2015"	"South Carolina"	"45"	"Richland County, SC"	"45079"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	26	196364	13.2	8.6	19.4	2.6	11.6	7.5	17.1	2.3	0.0%
	"2015"	"2015"	"Tennessee"	"47"	"Davidson County, TN"	"47037"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	45	195956	23.0	16.8	30.7	3.4	20.5	14.9	27.5	3.1	0.0%
	"2015"	"2015"	"Tennessee"	"47"	"Davidson County, TN"	"47037"	"Large Central Metro"	"1"	"White"	"2106-3"	11	452696	Unreliable	1.2	4.3	0.7	Unreliable	1.3	4.8	0.8	0.0%
	"2015"	"2015"	"Tennessee"	"47"	"Hamilton County, TN"	"47065"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	14	71827	Unreliable	10.7	32.7	5.2	Unreliable	10.2	31.4	5.1	0.0%
	"2015"	"2015"	"Tennessee"	"47"	"Knox County, TN"	"47093"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	12	43525	Unreliable	14.2	48.2	8.0	Unreliable	11.8	40.0	6.7	0.0%
	"2015"	"2015"	"Tennessee"	"47"	"Shelby County, TN"	"47157"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	123	507962	24.2	19.9	28.5	2.2	23.1	19.0	27.2	2.1	0.1%
	"2015"	"2015"	"Tennessee"	"47"	"Shelby County, TN"	"47157"	"Large Central Metro"	"1"	"White"	"2106-3"	19	399350	Unreliable	2.9	7.4	1.1	Unreliable	2.8	7.4	1.1	0.0%
	"2015"	"2015"	"Texas"	"48"	"Bell County, TX"	"48027"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	12	82630	Unreliable	7.5	25.4	4.2	Unreliable	6.4	23.0	3.8	0.0%
	"2015"	"2015"	"Texas"	"48"	"Bexar County, TX"	"48029"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	18	166290	Unreliable	6.4	17.1	2.6	Unreliable	5.8	16.0	2.4	0.0%
	"2015"	"2015"	"Texas"	"48"	"Bexar County, TX"	"48029"	"Large Central Metro"	"1"	"White"	"2106-3"	76	1636254	4.6	3.7	5.8	0.5	4.6	3.6	5.7	0.5	0.1%
	"2015"	"2015"	"Texas"	"48"	"Dallas County, TX"	"48113"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	96	602287	15.9	12.9	19.5	1.6	15.3	12.3	18.7	1.6	0.1%
	"2015"	"2015"	"Texas"	"48"	"Dallas County, TX"	"48113"	"Large Central Metro"	"1"	"White"	"2106-3"	50	1752259	2.9	2.1	3.8	0.4	2.9	2.1	3.8	0.4	0.0%
	"2015"	"2015"	"Texas"	"48"	"El Paso County, TX"	"48141"	"Medium Metro"	"3"	"White"	"2106-3"	18	775052	Unreliable	1.4	3.7	0.5	Unreliable	1.4	3.7	0.6	0.0%
	"2015"	"2015"	"Texas"	"48"	"Gregg County, TX"	"48183"	"Small Metro"	"4"	"Black or African American"	"2054-5"	11	26380	Unreliable	20.8	74.6	12.6	Unreliable	20.9	74.8	12.8	0.0%
	"2015"	"2015"	"Texas"	"48"	"Harris County, TX"	"48201"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	183	904819	20.2	17.3	23.2	1.5	18.9	16.1	21.6	1.4	0.1%
	"2015"	"2015"	"Texas"	"48"	"Harris County, TX"	"48201"	"Large Central Metro"	"1"	"White"	"2106-3"	163	3230961	5.0	4.3	5.8	0.4	5.0	4.2	5.7	0.4	0.1%
	"2015"	"2015"	"Texas"	"48"	"Hidalgo County, TX"	"48215"	"Medium Metro"	"3"	"White"	"2106-3"	21	818956	2.6	1.6	3.9	0.6	2.7	1.7	4.1	0.6	0.0%
	"2015"	"2015"	"Texas"	"48"	"Jefferson County, TX"	"48245"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	12	88009	Unreliable	7.0	23.8	3.9	Unreliable	7.6	25.8	4.3	0.0%
	"2015"	"2015"	"Texas"	"48"	"Nueces County, TX"	"48355"	"Medium Metro"	"3"	"White"	"2106-3"	12	330615	Unreliable	1.9	6.3	1.0	Unreliable	2.1	7.0	1.2	0.0%
	"2015"	"2015"	"Texas"	"48"	"Tarrant County, TX"	"48439"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	32	334170	9.6	6.5	13.5	1.7	8.8	6.0	12.4	1.6	0.0%
	"2015"	"2015"	"Texas"	"48"	"Tarrant County, TX"	"48439"	"Large Central Metro"	"1"	"White"	"2106-3"	34	1508756	2.3	1.6	3.1	0.4	2.4	1.6	3.3	0.4	0.0%
	"2015"	"2015"	"Texas"	"48"	"Travis County, TX"	"48453"	"Large Central Metro"	"1"	"White"	"2106-3"	12	964670	Unreliable	0.6	2.2	0.4	Unreliable	0.6	2.1	0.4	0.0%
	"2015"	"2015"	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"Large Central Metro"	"1"	"White"	"2106-3"	18	993942	Unreliable	1.1	2.9	0.4	Unreliable	1.0	2.7	0.4	0.0%
	"2015"	"2015"	"Virginia"	"51"	"Chesapeake city, VA"	"51550"	"Large Fringe Metro"	"2"	"Black or African American"	"2054-5"	15	73375	Unreliable	11.4	33.7	5.3	Unreliable	11.3	33.3	5.3	0.0%
	"2015"	"2015"	"Virginia"	"51"	"Hampton city, VA"	"51650"	"Large Fringe Metro"	"2"	"Black or African American"	"2054-5"	16	70854	Unreliable	12.9	36.7	5.6	Unreliable	11.4	32.4	5.0	0.0%
	"2015"	"2015"	"Virginia"	"51"	"Newport News city, VA"	"51700"	"Large Fringe Metro"	"2"	"Black or African American"	"2054-5"	12	78828	Unreliable	7.9	26.6	4.4	Unreliable	7.0	23.6	4.0	0.0%
	"2015"	"2015"	"Virginia"	"51"	"Norfolk city, VA"	"51710"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	27	108473	24.9	16.4	36.2	4.8	20.6	13.4	30.5	4.2	0.0%
	"2015"	"2015"	"Virginia"	"51"	"Petersburg city, VA"	"51730"	"Large Fringe Metro"	"2"	"Black or African American"	"2054-5"	16	25582	Unreliable	35.7	101.6	15.6	Unreliable	35.0	103.2	15.9	0.0%
	"2015"	"2015"	"Virginia"	"51"	"Portsmouth city, VA"	"51740"	"Large Fringe Metro"	"2"	"Black or African American"	"2054-5"	14	52903	Unreliable	14.5	44.4	7.1	Unreliable	14.3	44.0	7.1	0.0%
	"2015"	"2015"	"Virginia"	"51"	"Richmond city, VA"	"51760"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	29	111513	26.0	17.4	37.3	4.8	24.4	16.1	35.5	4.7	0.0%
	"2015"	"2015"	"Washington"	"53"	"King County, WA"	"53033"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	22	165532	13.3	8.3	20.1	2.8	12.3	7.7	18.6	2.6	0.0%
	"2015"	"2015"	"Washington"	"53"	"King County, WA"	"53033"	"Large Central Metro"	"1"	"White"	"2106-3"	17	1523817	Unreliable	0.6	1.8	0.3	Unreliable	0.7	2.0	0.3	0.0%
	"2015"	"2015"	"Washington"	"53"	"Pierce County, WA"	"53053"	"Large Fringe Metro"	"2"	"Black or African American"	"2054-5"	12	80941	Unreliable	7.7	25.9	4.3	Unreliable	6.5	22.1	3.7	0.0%
	"2015"	"2015"	"Washington"	"53"	"Pierce County, WA"	"53053"	"Large Fringe Metro"	"2"	"White"	"2106-3"	14	665534	Unreliable	1.2	3.5	0.6	Unreliable	1.2	3.6	0.6	0.0%
	"2015"	"2015"	"Washington"	"53"	"Snohomish County, WA"	"53061"	"Large Fringe Metro"	"2"	"White"	"2106-3"	10	633299	Unreliable	0.8	2.9	0.5	Unreliable	0.7	2.8	0.5	0.0%
	"2015"	"2015"	"Washington"	"53"	"Yakima County, WA"	"53077"	"Small Metro"	"4"	"White"	"2106-3"	14	221974	Unreliable	3.4	10.6	1.7	Unreliable	3.7	11.4	1.8	0.0%
	"2015"	"2015"	"Wisconsin"	"55"	"Milwaukee County, WI"	"55079"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	108	270058	40.0	32.4	47.5	3.8	37.9	30.6	45.1	3.7	0.1%
	"2015"	"2015"	"Wisconsin"	"55"	"Milwaukee County, WI"	"55079"	"Large Central Metro"	"1"	"White"	"2106-3"	12	633938	Unreliable	1.0	3.3	0.5	Unreliable	0.9	3.1	0.5	0.0%
	"2016"	"2016"	"Alabama"	"01"	"Dallas County, AL"	"01047"	"Micropolitan (Nonmetro)"	"5"	"Black or African American"	"2054-5"	17	28301	Unreliable	35.0	96.2	14.6	Unreliable	36.1	102.7	15.7	0.0%
	"2016"	"2016"	"Alabama"	"01"	"Jefferson County, AL"	"01073"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	110	289332	38.0	30.9	45.1	3.6	38.0	30.8	45.2	3.7	0.1%
	"2016"	"2016"	"Alabama"	"01"	"Jefferson County, AL"	"01073"	"Large Central Metro"	"1"	"White"	"2106-3"	12	355777	Unreliable	1.7	5.9	1.0	Unreliable	1.8	6.4	1.1	0.0%
	"2016"	"2016"	"Alabama"	"01"	"Lee County, AL"	"01081"	"Small Metro"	"4"	"Black or African American"	"2054-5"	13	38087	Unreliable	18.2	58.4	9.5	Unreliable	16.2	54.6	8.9	0.0%
	"2016"	"2016"	"Alabama"	"01"	"Madison County, AL"	"01089"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	10	91596	Unreliable	5.2	20.1	3.5	Unreliable	4.3	16.3	2.8	0.0%
	"2016"	"2016"	"Alabama"	"01"	"Mobile County, AL"	"01097"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	49	151166	32.4	24.0	42.9	4.6	33.1	24.3	44.0	4.8	0.0%
	"2016"	"2016"	"Alabama"	"01"	"Mobile County, AL"	"01097"	"Medium Metro"	"3"	"White"	"2106-3"	19	250257	Unreliable	4.6	11.9	1.7	Unreliable	4.4	11.8	1.8	0.0%
	"2016"	"2016"	"Alabama"	"01"	"Montgomery County, AL"	"01101"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	31	133092	23.3	15.8	33.1	4.2	21.3	14.4	30.4	3.9	0.0%
	"2016"	"2016"	"Alaska"	"02"	"Anchorage Borough, AK"	"02020"	"Medium Metro"	"3"	"White"	"2106-3"	12	204851	Unreliable	3.0	10.2	1.7	Unreliable	3.0	10.2	1.7	0.0%
	"2016"	"2016"	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"Large Central Metro"	"1"	"American Indian or Alaska Native"	"1002-5"	10	131560	Unreliable	3.6	14.0	2.4	Unreliable	3.3	13.8	2.4	0.0%
	"2016"	"2016"	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	57	286660	19.9	15.1	25.8	2.6	18.8	14.2	24.5	2.5	0.0%
	"2016"	"2016"	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"Large Central Metro"	"1"	"White"	"2106-3"	137	3614805	3.8	3.2	4.4	0.3	3.9	3.3	4.6	0.3	0.1%
	"2016"	"2016"	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"Small Metro"	"4"	"White"	"2106-3"	12	191661	Unreliable	3.2	10.9	1.8	Unreliable	3.0	12.3	2.1	0.0%
	"2016"	"2016"	"Arizona"	"04"	"Pima County, AZ"	"04019"	"Medium Metro"	"3"	"White"	"2106-3"	28	881683	3.2	2.1	4.6	0.6	3.4	2.2	4.9	0.7	0.0%
	"2016"	"2016"	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"Large Fringe Metro"	"2"	"White"	"2106-3"	11	353294	Unreliable	1.6	5.6	0.9	Unreliable	1.8	6.3	1.1	0.0%
	"2016"	"2016"	"Arkansas"	"05"	"Crittenden County, AR"	"05035"	"Large Fringe Metro"	"2"	"Black or African American"	"2054-5"	12	26509	Unreliable	23.4	79.1	13.1	Unreliable	21.6	77.4	12.8	0.0%
	"2016"	"2016"	"Arkansas"	"05"	"Pulaski County, AR"	"05119"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	38	148644	25.6	18.1	35.1	4.1	25.4	17.9	35.0	4.2	0.0%
	"2016"	"2016"	"Arkansas"	"05"	"Pulaski County, AR"	"05119"	"Medium Metro"	"3"	"White"	"2106-3"	13	232580	Unreliable	3.0	9.6	1.6	Unreliable	3.0	9.5	1.6	0.0%
	"2016"	"2016"	"California"	"06"	"Alameda County, CA"	"06001"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	60	208995	28.7	21.9	37.0	3.7	27.8	21.2	35.9	3.6	0.0%
	"2016"	"2016"	"California"	"06"	"Alameda County, CA"	"06001"	"Large Central Metro"	"1"	"White"	"2106-3"	37	877023	4.2	3.0	5.8	0.7	4.1	2.9	5.7	0.7	0.0%
	"2016"	"2016"	"California"	"06"	"Contra Costa County, CA"	"06013"	"Large Fringe Metro"	"2"	"Black or African American"	"2054-5"	36	121005	29.8	20.8	41.2	5.0	28.8	20.1	40.0	4.8	0.0%
	"2016"	"2016"	"California"	"06"	"Contra Costa County, CA"	"06013"	"Large Fringe Metro"	"2"	"White"	"2106-3"	23	781217	2.9	1.9	4.4	0.6	3.3	2.1	5.0	0.7	0.0%
	"2016"	"2016"	"California"	"06"	"Fresno County, CA"	"06019"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	16	63162	Unreliable	14.5	41.1	6.3	Unreliable	13.8	42.5	6.7	0.0%
	"2016"	"2016"	"California"	"06"	"Fresno County, CA"	"06019"	"Medium Metro"	"3"	"White"	"2106-3"	30	770145	3.9	2.6	5.6	0.7	3.9	2.6	5.6	0.7	0.0%
	"2016"	"2016"	"California"	"06"	"Kern County, CA"	"06029"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	14	61043	Unreliable	12.5	38.5	6.1	Unreliable	10.1	31.1	5.0	0.0%
	"2016"	"2016"	"California"	"06"	"Kern County, CA"	"06029"	"Medium Metro"	"3"	"White"	"2106-3"	48	744914	6.4	4.8	8.5	0.9	6.7	4.9	8.9	1.0	0.0%
	"2016"	"2016"	"California"	"06"	"Los Angeles County, CA"	"06037"	"Large Central Metro"	"1"	"Asian or Pacific Islander"	"A-PI"	20	1635625	1.2	0.7	1.9	0.3	1.1	0.7	1.8	0.3	0.0%
	"2016"	"2016"	"California"	"06"	"Los Angeles County, CA"	"06037"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	187	976481	19.2	16.4	21.9	1.4	18.8	16.1	21.5	1.4	0.1%
	"2016"	"2016"	"California"	"06"	"Los Angeles County, CA"	"06037"	"Large Central Metro"	"1"	"White"	"2106-3"	276	7352835	3.8	3.3	4.2	0.2	3.7	3.3	4.1	0.2	0.2%
	"2016"	"2016"	"California"	"06"	"Merced County, CA"	"06047"	"Medium Metro"	"3"	"White"	"2106-3"	10	224956	Unreliable	2.1	8.2	1.4	Unreliable	2.3	8.6	1.5	0.0%
	"2016"	"2016"	"California"	"06"	"Monterey County, CA"	"06053"	"Medium Metro"	"3"	"White"	"2106-3"	43	367991	11.7	8.5	15.7	1.8	11.6	8.4	15.6	1.8	0.0%
	"2016"	"2016"	"California"	"06"	"Orange County, CA"	"06059"	"Large Central Metro"	"1"	"White"	"2106-3"	36	2365992	1.5	1.1	2.1	0.3	1.5	1.1	2.1	0.3	0.0%
	"2016"	"2016"	"California"	"06"	"Riverside County, CA"	"06065"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	12	189038	Unreliable	3.3	11.1	1.8	Unreliable	3.6	12.2	2.0	0.0%
	"2016"	"2016"	"California"	"06"	"Riverside County, CA"	"06065"	"Large Central Metro"	"1"	"White"	"2106-3"	45	1955750	2.3	1.7	3.1	0.3	2.4	1.7	3.2	0.4	0.0%
	"2016"	"2016"	"California"	"06"	"Sacramento County, CA"	"06067"	"Large Central Metro"	"1"	"Asian or Pacific Islander"	"A-PI"	10	285056	Unreliable	1.7	6.5	1.1	Unreliable	1.6	6.2	1.1	0.0%
	"2016"	"2016"	"California"	"06"	"Sacramento County, CA"	"06067"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	28	191098	14.7	9.7	21.2	2.8	14.1	9.3	20.6	2.7	0.0%
	"2016"	"2016"	"California"	"06"	"Sacramento County, CA"	"06067"	"Large Central Metro"	"1"	"White"	"2106-3"	29	1008061	2.9	1.9	4.1	0.5	3.0	2.0	4.3	0.6	0.0%
	"2016"	"2016"	"California"	"06"	"San Bernardino County, CA"	"06071"	"Large Fringe Metro"	"2"	"Black or African American"	"2054-5"	45	221305	20.3	14.8	27.2	3.0	19.6	14.2	26.4	3.0	0.0%
	"2016"	"2016"	"California"	"06"	"San Bernardino County, CA"	"06071"	"Large Fringe Metro"	"2"	"White"	"2106-3"	59	1685515	3.5	2.7	4.5	0.5	3.4	2.6	4.4	0.5	0.0%
	"2016"	"2016"	"California"	"06"	"San Diego County, CA"	"06073"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	18	210775	Unreliable	5.1	13.5	2.0	Unreliable	5.0	13.8	2.1	0.0%
	"2016"	"2016"	"California"	"06"	"San Diego County, CA"	"06073"	"Large Central Metro"	"1"	"White"	"2106-3"	25	2593534	1.0	0.6	1.4	0.2	1.0	0.6	1.5	0.2	0.0%
	"2016"	"2016"	"California"	"06"	"San Francisco County, CA"	"06075"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	17	54287	Unreliable	18.2	50.1	7.6	Unreliable	19.1	54.2	8.2	0.0%
	"2016"	"2016"	"California"	"06"	"San Francisco County, CA"	"06075"	"Large Central Metro"	"1"	"White"	"2106-3"	11	484182	Unreliable	1.1	4.1	0.7	Unreliable	0.9	3.6	0.6	0.0%
	"2016"	"2016"	"California"	"06"	"San Joaquin County, CA"	"06077"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	15	68199	Unreliable	12.3	36.3	5.7	Unreliable	11.9	35.2	5.6	0.0%
	"2016"	"2016"	"California"	"06"	"San Joaquin County, CA"	"06077"	"Medium Metro"	"3"	"White"	"2106-3"	35	513939	6.8	4.7	9.5	1.2	6.8	4.7	9.5	1.2	0.0%
	"2016"	"2016"	"California"	"06"	"Santa Clara County, CA"	"06085"	"Large Central Metro"	"1"	"White"	"2106-3"	21	1093959	1.9	1.2	2.9	0.4	2.0	1.2	3.0	0.4	0.0%
	"2016"	"2016"	"California"	"06"	"Solano County, CA"	"06095"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	10	74235	Unreliable	6.5	24.8	4.3	Unreliable	7.5	28.9	5.1	0.0%
	"2016"	"2016"	"California"	"06"	"Stanislaus County, CA"	"06099"	"Medium Metro"	"3"	"White"	"2106-3"	12	465435	Unreliable	1.3	4.5	0.7	Unreliable	1.3	4.6	0.8	0.0%
	"2016"	"2016"	"California"	"06"	"Tulare County, CA"	"06107"	"Medium Metro"	"3"	"White"	"2106-3"	24	413063	5.8	3.7	8.6	1.2	5.7	3.6	8.6	1.2	0.0%
	"2016"	"2016"	"California"	"06"	"Ventura County, CA"	"06111"	"Medium Metro"	"3"	"White"	"2106-3"	15	733316	Unreliable	1.1	3.4	0.5	Unreliable	1.2	3.6	0.6	0.0%
	"2016"	"2016"	"Colorado"	"08"	"Adams County, CO"	"08001"	"Large Fringe Metro"	"2"	"White"	"2106-3"	11	438566	Unreliable	1.3	4.5	0.8	Unreliable	1.3	4.5	0.8	0.0%
	"2016"	"2016"	"Colorado"	"08"	"Arapahoe County, CO"	"08005"	"Large Fringe Metro"	"2"	"White"	"2106-3"	14	505327	Unreliable	1.5	4.6	0.7	Unreliable	1.5	4.6	0.7	0.0%
	"2016"	"2016"	"Colorado"	"08"	"Denver County, CO"	"08031"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	12	75668	Unreliable	8.2	27.7	4.6	Unreliable	8.3	28.1	4.7	0.0%
	"2016"	"2016"	"Colorado"	"08"	"Denver County, CO"	"08031"	"Large Central Metro"	"1"	"White"	"2106-3"	24	570714	4.2	2.7	6.3	0.9	4.0	2.5	6.1	0.9	0.0%
